workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency
245774,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,2500000,Recommended,Recommended,2025-11-03T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Lab equipment in Electronics and Communications Engineering Lab at Government Polytechnic college, Addanki","Providing Lab equipment in Electronics and Communications Engineering Lab at Government Polytechnic college, Addanki",,Krishna Prasad Tenneti,,BAPATLA
290344,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,1200000,Recommended,Recommended,2026-06-30T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of Community Hall Near Temple in Siddavaram Village and GP,Construction of Community Hall Near Temple in Siddavaram Village and GP,,Midhun Reddy,,RAJAMPET
197238,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,formation of gravel road at burrial ground at venkatapuram village and providing rig borewell,formation of gravel road at burrial ground at venkatapuram village and providing rig borewell,,Gumma Thanuja Rani,,ARAKU
290349,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-06-30T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Laying of Internal CC Road in Kothapalli Village, Bandrevu GP","Laying of Internal CC Road in Kothapalli Village, Bandrevu GP",,Midhun Reddy,,RAJAMPET
245777,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-11-03T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of Community Hall in 15th Ward, beside ABM High School, Bapatla Municipality","Construction of Community Hall in 15th Ward, beside ABM High School, Bapatla Municipality",,Krishna Prasad Tenneti,,BAPATLA
290351,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2026-06-30T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Formation of Road From MPP School to Kalavapallamma Temple in Kalavapalli GP,Formation of Road From MPP School to Kalavapallamma Temple in Kalavapalli GP,,Midhun Reddy,,RAJAMPET
161692,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,50000,Recommended,Recommended,2024-12-27T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Providing street lights and fixtures at Bramhanathangal in Narayanavanam Mandal.,Providing street lights and fixtures at Bramhanathangal in Narayanavanam Mandal.,,Maddila Gurumoorthy,,TIRUPATI
290353,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,100000,Recommended,Recommended,2026-06-30T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Providing Pipe Line from Borewell to Tank at Chinnamachireddigaripalli, Kannemadugu GP","Providing Pipe Line from Borewell to Tank at Chinnamachireddigaripalli, Kannemadugu GP",,Midhun Reddy,,RAJAMPET
245779,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,3000000,Recommended,Recommended,2025-11-03T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Lab equipment in Computer science engineering lab at Government Polytechnic College, Addanki","Providing Lab equipment in Computer science engineering lab at Government Polytechnic College, Addanki",,Krishna Prasad Tenneti,,BAPATLA
290355,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2026-06-30T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Installing Borewell & Pumpset Near ZP High School, Peddamandyam Village and GP","Installing Borewell & Pumpset Near ZP High School, Peddamandyam Village and GP",,Midhun Reddy,,RAJAMPET
197240,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,True,271619,1,construction of cc road at ballakristapuram village at rice mill,construction of cc road at ballakristapuram village at rice mill,,Gumma Thanuja Rani,,ARAKU
290375,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-06-30T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Providing Additional Amenities to Kalicherla Bus Stand,Providing Additional Amenities to Kalicherla Bus Stand,,Midhun Reddy,,RAJAMPET
246192,Andhra Pradesh,Andhra Pradesh,ONGOLE,ONGOLE,PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA),Normal/Others,Normal/Others,1630000,Recommended,Recommended,2025-11-04T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing John Deere 50450 Model Tractor, Agri Bull Loader and Backhoe to Tangutur Gram Panchayat of Tangutur Mandal","Providing John Deere 50450 Model Tractor, Agri Bull Loader and Backhoe to Tangutur Gram Panchayat of Tangutur Mandal",,Magunta Sreenivasulu Reddy,,ONGOLE
292077,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-07T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of UGD system from B Mohammad House to Nellore Basha house at Gousiya Nagar H/o Muslim Palem GP in Varadhaiahpalem Mandal.,Construction of UGD system from B Mohammad House to Nellore Basha house at Gousiya Nagar H/o Muslim Palem GP in Varadhaiahpalem Mandal.,,Maddila Gurumoorthy,,TIRUPATI
135771,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,496000,Recommended,Recommended,2024-08-20T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Laying of inspection track from Km 2.260 to km 2.900 of Cherlopalli Minor of Gurijala distributory near Bidinamcherla (V) of Simhadripuram (M), YSR District","Laying of inspection track from Km 2.260 to km 2.900 of Cherlopalli Minor of Gurijala distributory near Bidinamcherla (V) of Simhadripuram (M), YSR District",,Y S Avinash Reddy,,KADAPA
292079,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-07T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Construction of CC road from Church to Smt. Muppalla Seshamma house in Rajupalem Village of Venkatareddipalem GP, Ozili Mandal.","Construction of CC road from Church to Smt. Muppalla Seshamma house in Rajupalem Village of Venkatareddipalem GP, Ozili Mandal.",,Maddila Gurumoorthy,,TIRUPATI
246500,Andhra Pradesh,Andhra Pradesh,ELURU,ELURU,Eluru(DISTRICT COLLECTOR ELURU_IDA),Eluru(DISTRICT COLLECTOR ELURU_IDA),Repair and Renovation,Repair and Renovation,400000,Recommended,Recommended,2025-11-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,397594,1,Renovation of Mens Toilets and Providing running water facilities to toilets in Collectorate Compound in Eluru District,Renovation of Mens Toilets and Providing running water facilities to toilets in Collectorate Compound in Eluru District,,Putta Mahesh Kumar,,ELURU
292111,Andhra Pradesh,Andhra Pradesh,VIJAYAWADA,VIJAYAWADA,NTR(DISTRICT COLLECTOR NTR_IDA),NTR(DISTRICT COLLECTOR NTR_IDA),Normal/Others,Normal/Others,1550000,Recommended,Recommended,2026-07-04T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,providing pre fab shed for patient attendants and extension of shed in front of mch entrance at old government general hospital vijayawada,providing pre fab shed for patient attendants and extension of shed in front of mch entrance at old government general hospital vijayawada,,Sivanath Kesineni,,VIJAYAWADA
197281,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,True,290755,1,formatin of gravel road at panukuvalasa village,formatin of gravel road at panukuvalasa village,,Gumma Thanuja Rani,,ARAKU
292604,Andhra Pradesh,Andhra Pradesh,SRIKAKULAM,SRIKAKULAM,SRIKAKULAM(District Collector Srikakulam_IDA),SRIKAKULAM(District Collector Srikakulam_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-06T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Construction of community Hall at Kottaveedhi of Bairisarangipuram village, Mandasa mandal","Construction of community Hall at Kottaveedhi of Bairisarangipuram village, Mandasa mandal",,Kinjarapu Ram Mohan Naidu,,SRIKAKULAM
246569,Andhra Pradesh,Andhra Pradesh,ELURU,ELURU,Eluru(DISTRICT COLLECTOR ELURU_IDA),Eluru(DISTRICT COLLECTOR ELURU_IDA),Normal/Others,Normal/Others,490000,Recommended,Recommended,2025-11-10T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street Lights,Providing Street Lights,,Putta Mahesh Kumar,,ELURU
292746,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2026-07-07T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Installing Borewell in Kotagundlapalli Village, Bommanacheruvu GP","Installing Borewell in Kotagundlapalli Village, Bommanacheruvu GP",,Midhun Reddy,,RAJAMPET
161694,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,90000,Recommended,Recommended,2024-12-27T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Providing street lights and fixtures at G N Khandriga  in Narayanavanam Mandal.,Providing street lights and fixtures at G N Khandriga  in Narayanavanam Mandal.,,Maddila Gurumoorthy,,TIRUPATI
292761,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-07T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of Community Hall Near Ramulavari Temple Gundrevaripalli Village,Construction of Community Hall Near Ramulavari Temple Gundrevaripalli Village,,Midhun Reddy,,RAJAMPET
246573,Andhra Pradesh,Andhra Pradesh,ELURU,ELURU,Eluru(DISTRICT COLLECTOR ELURU_IDA),Eluru(DISTRICT COLLECTOR ELURU_IDA),Normal/Others,Normal/Others,490000,Recommended,Recommended,2025-11-10T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street Lights,Providing Street Lights,,Putta Mahesh Kumar,,ELURU
293257,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-14T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of internal CC Road from Siddapareddy Rangaiah House to Buduru Polaiah in New ST Colony in Rachapalem Village of Ozili Mandal.,Construction of internal CC Road from Siddapareddy Rangaiah House to Buduru Polaiah in New ST Colony in Rachapalem Village of Ozili Mandal.,,Maddila Gurumoorthy,,TIRUPATI
197283,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,providing single phase transformer at nukkalavada village,providing single phase transformer at nukkalavada village,,Gumma Thanuja Rani,,ARAKU
293260,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-14T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of internal CC Road from Mahalakshmi Ammavari Temple to Hindu Burial Ground of Karraballavolu village of Ozili Mandal.,Construction of internal CC Road from Mahalakshmi Ammavari Temple to Hindu Burial Ground of Karraballavolu village of Ozili Mandal.,,Maddila Gurumoorthy,,TIRUPATI
246575,Andhra Pradesh,Andhra Pradesh,ELURU,ELURU,Eluru(DISTRICT COLLECTOR ELURU_IDA),Eluru(DISTRICT COLLECTOR ELURU_IDA),Normal/Others,Normal/Others,490000,Recommended,Recommended,2025-11-10T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street Lights,Providing Street Lights,,Putta Mahesh Kumar,,ELURU
293625,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1500000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,Construction of Community Hall in Kambadur (V) and (M),Construction of Community Hall in Kambadur (V) and (M),,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
1429,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-07-06T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing RO Plant in Janga Vandla Palli Village and GP,Providing RO Plant in Janga Vandla Palli Village and GP,,Midhun Reddy,,RAJAMPET
293627,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,340000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"GI Pipeline from borewell source to Pond at Andepalli (V), Kambadur (M)","GI Pipeline from borewell source to Pond at Andepalli (V), Kambadur (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
246865,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,75000,Recommended,Recommended,2025-11-08T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Reclining Electric Wheel Chair  Lithium Battery  to R.Rajendran, Radha Banglow, Palamaner","Providing Reclining Electric Wheel Chair  Lithium Battery  to R.Rajendran, Radha Banglow, Palamaner",,Midhun Reddy,,RAJAMPET
293629,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1500000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Construction of Community Hall at Mallipalli (V), Kalyandurg","Construction of Community Hall at Mallipalli (V), Kalyandurg",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
197288,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,250000,Recommended,Recommended,2025-05-27T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Ro Water Plant Machinery, Motor to Hari Swamy Temple in  Yerramreddypalli Village, Pulivendula Municipality,YSR District","Providing Ro Water Plant Machinery, Motor to Hari Swamy Temple in  Yerramreddypalli Village, Pulivendula Municipality,YSR District",,Y S Avinash Reddy,,KADAPA
293631,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1500000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Construction of Community Hall near Shivalayam, Jambugumpala (V), Kundurpi","Construction of Community Hall near Shivalayam, Jambugumpala (V), Kundurpi",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
247272,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),Normal/Others,Normal/Others,217137,Recommended,Recommended,2025-11-10T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Shifting of 1 No 160 KVA DTR and MC of Sc.No.18 in F.O Suryarao at Santhakaviti in Santhakaviti Mandal,Shifting of 1 No 160 KVA DTR and MC of Sc.No.18 in F.O Suryarao at Santhakaviti in Santhakaviti Mandal,,Appalanaidu Kalisetti,,VIZIANAGARAM
293633,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Construction of Drain from Vasumaremma Temple to K.C.Nagarajappa House at Polepalli (V), Brahmasamudram (M)","Construction of Drain from Vasumaremma Temple to K.C.Nagarajappa House at Polepalli (V), Brahmasamudram (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
161696,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,90000,Recommended,Recommended,2024-12-27T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Providing street lights and fixtures at Thumbur in Narayanavanam Mandal.,Providing street lights and fixtures at Thumbur in Narayanavanam Mandal.,,Maddila Gurumoorthy,,TIRUPATI
293635,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Construction of R.O.Plant Shed at Agriculture Market Yard, Gooty Road, 2nd Ward, Ananthapuramu","Construction of R.O.Plant Shed at Agriculture Market Yard, Gooty Road, 2nd Ward, Ananthapuramu",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
247275,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-11-24T00:00:00.000Z,2025,Lok Sabha,18,0,True,475971,1,CC road from RB road to Besetti Uma House at Marredumilli GP of Marredumilli Mandal ASR dt,CC road from RB road to Besetti Uma House at Marredumilli GP of Marredumilli Mandal ASR dt,,Gumma Thanuja Rani,,ARAKU
293637,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2026-07-10T00:00:00.000Z,2026,Lok Sabha,18,0,False,0,0,"Providing RO Plant at Old Town near Veera Brahamendra Swamy Temple, Ward no.10, Ananthapuramu","Providing RO Plant at Old Town near Veera Brahamendra Swamy Temple, Ward no.10, Ananthapuramu",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR
197294,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,497000,Recommended,Recommended,2025-05-27T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of compound wall for community Hall Near Ramalayam Temple, Vemula Village Mandal, YSR District","Construction of compound wall for community Hall Near Ramalayam Temple, Vemula Village Mandal, YSR District",,Y S Avinash Reddy,,KADAPA
247280,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,SRIKAKULAM(District Collector Srikakulam_IDA),SRIKAKULAM(District Collector Srikakulam_IDA),Normal/Others,Normal/Others,495000,Recommended,Recommended,2025-11-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,482331,1,Construction of CC Drain at Reddy Street of Reddypeta Village of V.N.Puram G.P. in Ranasthalam Mandal,Construction of CC Drain at Reddy Street of Reddypeta Village of V.N.Puram G.P. in Ranasthalam Mandal,,Appalanaidu Kalisetti,,VIZIANAGARAM
