workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency,standard_cost,work_date,rec_dt,aging_days
223858,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Repair and Renovation,Repair and Renovation,500000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,500000,1,"Completion of incomplete community hall Mamudur (V), Gooty mandal","Completion of incomplete community hall Mamudur (V), Gooty mandal",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,500000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166420,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of Gravel Road from Thamballagondhi BT road to Dumpalavaripalli fields in Thamballagondhi Village GP of Atlur Mandal,Formation of Gravel Road from Thamballagondhi BT road to Dumpalavaripalli fields in Thamballagondhi Village GP of Atlur Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223860,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,494671,1,"Construction of Community Hall at Kadiripalli (V), Guntakal (M)","Construction of Community Hall at Kadiripalli (V), Guntakal (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
151568,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,True,160189,1,"Providing Borewell in Nayunivaripalli (V), Jogivaripalli (G.P)","Providing Borewell in Nayunivaripalli (V), Jogivaripalli (G.P)",,Midhun Reddy,,RAJAMPET,180000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
223862,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,499665,1,Providing 30 KL Sump at Kasturiba school at P.Kondapuram village of Pamidi mandal,Providing 30 KL Sump at Kasturiba school at P.Kondapuram village of Pamidi mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,500000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166422,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,199440,1,"Jungle clearence and Formation of gravel Road from BMA Road to Fields Dandu Bata of Manyamvaripalli Village GP ,   Atlur Mandal","Jungle clearence and Formation of gravel Road from BMA Road to Fields Dandu Bata of Manyamvaripalli Village GP ,   Atlur Mandal",,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223864,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,658450,1,"Construction of Community Hall near Durgamma Temple in S.C. Colony, Mulakanuru (V), Kambadur","Construction of Community Hall near Durgamma Temple in S.C. Colony, Mulakanuru (V), Kambadur",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
223866,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing Bus Shelter at Anumapalli (V), Settur (M)","Providing Bus Shelter at Anumapalli (V), Settur (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,500000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166424,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,150000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Replacement of defunct  scheme in Mekavaripalli Habitation of Mekavaripalli GP,Replacement of defunct  scheme in Mekavaripalli Habitation of Mekavaripalli GP,,Y S Avinash Reddy,,KADAPA,150000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223868,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of Community hall at 23rd ward at Kalyandurg,Construction of Community hall at 23rd ward at Kalyandurg,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,500000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
151578,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2024-12-21T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of the Protection wall Near K Nagaraju Fields at Lakshmigaripalli (V), Settigunta G.P","Construction of the Protection wall Near K Nagaraju Fields at Lakshmigaripalli (V), Settigunta G.P",,Midhun Reddy,,RAJAMPET,300000,2024-12-21T00:00:00.000Z,2024-12-21 00:00:00+00:00,619
223870,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of Community Hall at S.C.Colony, Durudakunta (V), Kalyandurg","Construction of Community Hall at S.C.Colony, Durudakunta (V), Kalyandurg",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166427,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of gravel Road from gangireddygaripalli to Siddugaripalli   of Thummalapalli GP of B Koduru Mandal,Formation of gravel Road from gangireddygaripalli to Siddugaripalli   of Thummalapalli GP of B Koduru Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223872,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of Kitchenshed in MPP School at Rampuram (V), Kambadur (M)","Construction of Kitchenshed in MPP School at Rampuram (V), Kambadur (M)",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,300000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
1155,Andhra Pradesh,Andhra Pradesh,AMALAPURAM,AMALAPURAM,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Repair and Renovation,Repair and Renovation,2000000,Recommended,Recommended,2025-03-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Repairs and improvements to the Rope way bridge across Athreya Paya in Korangi (V) of Tallarevu (M),Repairs and improvements to the Rope way bridge across Athreya Paya in Korangi (V) of Tallarevu (M),,GM Harish Balayogi,,AMALAPURAM,2000000,2025-03-01T00:00:00.000Z,2025-03-01 00:00:00+00:00,549
223878,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-07-31T00:00:00.000Z,2025,Lok Sabha,18,0,True,1000000,2,"Construction of Community Hall near masjid in Chandra Babu nagar in Saifulah colony of Rudrampeta (V), Ananthapuramu rural mandal","Construction of Community Hall near masjid in Chandra Babu nagar in Saifulah colony of Rudrampeta (V), Ananthapuramu rural mandal",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-07-31T00:00:00.000Z,2025-07-31 00:00:00+00:00,397
166429,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of Gravel Road from Church to P Sesha reddy fields in Nandipalli village of vanampula GP of Badvel Mandal,Formation of Gravel Road from Church to P Sesha reddy fields in Nandipalli village of vanampula GP of Badvel Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223958,Andhra Pradesh,Andhra Pradesh,KURNOOL,KURNOOL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing 1000 LPH RO Plant at Kurnool Bustand in Kurnool Town.,Providing 1000 LPH RO Plant at Kurnool Bustand in Kurnool Town.,,BASTIPATI NAGARAJU PANCHALINGALA,,KURNOOL,500000,2025-08-01T00:00:00.000Z,2025-08-01 00:00:00+00:00,396
151582,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Laying of Internal CC Road from Syed Khan House to Burial Ground in Bhagampalli (V&G.P),Laying of Internal CC Road from Syed Khan House to Burial Ground in Bhagampalli (V&G.P),,Midhun Reddy,,RAJAMPET,500000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
223960,Andhra Pradesh,Andhra Pradesh,KURNOOL,KURNOOL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing 1000 LPH RO Plant 2 at Kurnool Bustand in Kurnool Town.,Providing 1000 LPH RO Plant 2 at Kurnool Bustand in Kurnool Town.,,BASTIPATI NAGARAJU PANCHALINGALA,,KURNOOL,500000,2025-08-01T00:00:00.000Z,2025-08-01 00:00:00+00:00,396
166435,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,250000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,249920,1,Formation of Gravel Road from  Lekkavaripalli village to Karatala alakshumaiah fields in Lekkavaripalli village  of Kaluvapalli GP Of gopavaram mandal,Formation of Gravel Road from  Lekkavaripalli village to Karatala alakshumaiah fields in Lekkavaripalli village  of Kaluvapalli GP Of gopavaram mandal,,Y S Avinash Reddy,,KADAPA,250000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
223962,Andhra Pradesh,Andhra Pradesh,KURNOOL,KURNOOL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing 1000 LPH RO Plant at Yemmiganur Bustand,Providing 1000 LPH RO Plant at Yemmiganur Bustand,,BASTIPATI NAGARAJU PANCHALINGALA,,KURNOOL,500000,2025-08-01T00:00:00.000Z,2025-08-01 00:00:00+00:00,396
223966,Andhra Pradesh,Andhra Pradesh,KURNOOL,KURNOOL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing 1000 LPH RO Plant at Pattikonda Bustand.,Providing 1000 LPH RO Plant at Pattikonda Bustand.,,BASTIPATI NAGARAJU PANCHALINGALA,,KURNOOL,500000,2025-08-01T00:00:00.000Z,2025-08-01 00:00:00+00:00,396
166440,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Laying of CC road in varikuntla village  GP of SAKN Mandal,Laying of CC road in varikuntla village  GP of SAKN Mandal,,Y S Avinash Reddy,,KADAPA,300000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
224241,Andhra Pradesh,Andhra Pradesh,NELLORE,NELLORE,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,700000,Recommended,Recommended,2025-08-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Extension of HT LT Line works under SS-18 Distribution Transformer in Shabeer Colony, Udayagiri Village, Udayagiri Mandal, SPS Nellore District.","Extension of HT LT Line works under SS-18 Distribution Transformer in Shabeer Colony, Udayagiri Village, Udayagiri Mandal, SPS Nellore District.",,PRABHAKAR REDDY VEMIREDDY,,NELLORE,700000,2025-08-01T00:00:00.000Z,2025-08-01 00:00:00+00:00,396
152143,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Normal/Others,Normal/Others,1394400,Recommended,Recommended,2024-11-12T00:00:00.000Z,2024,Lok Sabha,18,0,True,1394400,1,purchase of street lights,purchase of street lights,,Gumma Thanuja Rani,,ARAKU,1394400,2024-11-12T00:00:00.000Z,2024-11-12 00:00:00+00:00,658
225524,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,1000000,Recommended,Recommended,2025-08-06T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of RO Plant and shet at Kasapuram village of Guntakal mandal,Construction of RO Plant and shet at Kasapuram village of Guntakal mandal,,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,1000000,2025-08-06T00:00:00.000Z,2025-08-06 00:00:00+00:00,391
166443,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Foramtion of Gravel Road from  Arya - Vyshya Burial Ground  to Thummachettu Mitta( G- Manu Mitta) of Porumamilla village , GP  Mandal","Foramtion of Gravel Road from  Arya - Vyshya Burial Ground  to Thummachettu Mitta( G- Manu Mitta) of Porumamilla village , GP  Mandal",,Y S Avinash Reddy,,KADAPA,300000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
225527,Andhra Pradesh,Andhra Pradesh,ANANTAPUR,ANANTAPUR,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),Normal/Others,Normal/Others,850000,Recommended,Recommended,2025-08-06T00:00:00.000Z,2025,Lok Sabha,18,0,True,509552,1,"Providing 3 Wheller Vehicles to 5 Handicapped persons 1) Devarakonda Srikanth, S.o D.Munepppa (Late), Rakulakunta village of B.K.Samudram, 2) Devana Manohar Reddy, S.o D.Chinappa Reddy, Mamadur village of Gooty Mandal, 3) S.Srinath Reddy, S.o S.Gangai Reddy, Housing board, Ananthapramu, 4) Sane Harinath Reddy, S.o S.Nagireddy, Sangamesh Nagar, Ananthapuramu, 5) Shake Nabirasool, S.o S.Rasool sab, Maruthi nagar, Ananthapuramu.","Providing 3 Wheller Vehicles to 5 Handicapped persons 1) Devarakonda Srikanth, S.o D.Munepppa (Late), Rakulakunta village of B.K.Samudram, 2) Devana Manohar Reddy, S.o D.Chinappa Reddy, Mamadur village of Gooty Mandal, 3) S.Srinath Reddy, S.o S.Gangai Reddy, Housing board, Ananthapramu, 4) Sane Harinath Reddy, S.o S.Nagireddy, Sangamesh Nagar, Ananthapuramu, 5) Shake Nabirasool, S.o S.Rasool sab, Maruthi nagar, Ananthapuramu.",,AMBICA G LAKSHMINARAYANA VALMIKI,,ANANTAPUR,850000,2025-08-06T00:00:00.000Z,2025-08-06 00:00:00+00:00,391
227147,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,3000000,Recommended,Recommended,2025-08-24T00:00:00.000Z,2025,Lok Sabha,18,0,True,784926,1,Anjuman-E-Islamia Skill Development centre for development of Skills in Muslim Minority Youth,Anjuman-E-Islamia Skill Development centre for development of Skills in Muslim Minority Youth,,Dr Chandra Sekhar Pemmasani,,GUNTUR,3000000,2025-08-24T00:00:00.000Z,2025-08-24 00:00:00+00:00,373
166546,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,5000000,Recommended,Recommended,2025-01-19T00:00:00.000Z,2025,Lok Sabha,18,0,True,4939780,1,"Providing Amenities to Community Hall in Narakoduru village of Chebrolu Mandal, Guntur District","Providing Amenities to Community Hall in Narakoduru village of Chebrolu Mandal, Guntur District",,Dr Chandra Sekhar Pemmasani,,GUNTUR,5000000,2025-01-19T00:00:00.000Z,2025-01-19 00:00:00+00:00,590
227300,Andhra Pradesh,Andhra Pradesh,MACHILIPATNAM,MACHILIPATNAM,KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing IT systems including hardware and software for St Marys EM High school Kankipadu,Providing IT systems including hardware and software for St Marys EM High school Kankipadu,,Balashowry Vallabbhaneni,,MACHILIPATNAM,500000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
152146,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Normal/Others,Normal/Others,1394400,Recommended,Recommended,2024-11-12T00:00:00.000Z,2024,Lok Sabha,18,0,True,1394400,1,purchase of street lights,purchase of street lights,,Gumma Thanuja Rani,,ARAKU,1394400,2024-11-12T00:00:00.000Z,2024-11-12 00:00:00+00:00,658
227323,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,600000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of CC Road from Bethala Israel (H) to Kodali Sivaiah (H) in Moparru Village,Construction of CC Road from Bethala Israel (H) to Kodali Sivaiah (H) in Moparru Village,,Krishna Prasad Tenneti,,BAPATLA,600000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
167461,Andhra Pradesh,Andhra Pradesh,NELLORE,NELLORE,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-21T00:00:00.000Z,2025,Lok Sabha,18,0,True,345226,1,Construction of Compound Wall at Main Burial Ground Front Side wall in Yallayapalem Grama Panchyat  in Kodavalur Mandal,Construction of Compound Wall at Main Burial Ground Front Side wall in Yallayapalem Grama Panchyat  in Kodavalur Mandal,,PRABHAKAR REDDY VEMIREDDY,,NELLORE,500000,2025-01-21T00:00:00.000Z,2025-01-21 00:00:00+00:00,588
227325,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,600000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Construction of CC Road from existing CC Road to Hindu burial ground in Vetapalem Village,Construction of CC Road from existing CC Road to Hindu burial ground in Vetapalem Village,,Krishna Prasad Tenneti,,BAPATLA,600000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
227328,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,1200000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of community hall in Lukkavaripalem of Pedamatlapudi G.P., Nagaram Mandal","Construction of community hall in Lukkavaripalem of Pedamatlapudi G.P., Nagaram Mandal",,Krishna Prasad Tenneti,,BAPATLA,1200000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
168682,Andhra Pradesh,Andhra Pradesh,SRIKAKULAM,SRIKAKULAM,SRIKAKULAM(District Collector Srikakulam_IDA),SRIKAKULAM(District Collector Srikakulam_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-24T00:00:00.000Z,2025,Lok Sabha,18,0,True,277290,1,Construction of Community Hall at Thotavuru Village of Sirimamidi GP of Sompeta mandal,Construction of Community Hall at Thotavuru Village of Sirimamidi GP of Sompeta mandal,,Kinjarapu Ram Mohan Naidu,,SRIKAKULAM,500000,2025-01-24T00:00:00.000Z,2025-01-24 00:00:00+00:00,585
227330,Andhra Pradesh,Andhra Pradesh,BAPATLA,BAPATLA,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Normal/Others,Normal/Others,1200000,Recommended,Recommended,2025-08-16T00:00:00.000Z,2025,Lok Sabha,18,0,True,1163025,1,Augmentation of PWS Scheme to visweswaram G.P.,Augmentation of PWS Scheme to visweswaram G.P.,,Krishna Prasad Tenneti,,BAPATLA,1200000,2025-08-16T00:00:00.000Z,2025-08-16 00:00:00+00:00,381
